Line,Mag,x,y
L10160,56816.9816929778,582916.2,6871849
L10160,56818.2362083809,582916.4,6871883.5
L10160,56817.7307380891,582916.7,6871918
L10160,56815.5149387796,582916.2,6871952
L10160,56812.0591394701,582916.4,6871987
L10160,56806.7833401607,582917.4,6872022
L10160,56799.7975408512,582917.6,6872056
L10160,56792.8517415417,582917.1,6872089.5
L10160,56787.4459422322,582918.9,6872125
L10160,56783.2288125471,582920.6,6872161.5
L10160,56779.391682862,582920.9,6872195.5
L10160,56775.1645531768,582921.8,6872229
L10160,56770.4874234917,582922.1,6872263.5
L10160,56766.0303081117,582923.1,6872298
L10160,56762.4231784265,582923.3,6872332.5
L10160,56760.2437885333,582924.3,6872367.5
L10160,56758.9643843349,582924.6,6872402.5
L10160,56756.7949944416,582924.8,6872437.5
L10160,56753.3856045483,582925.8,6872472
L10160,56750.3562146551,582926.8,6872507
L10160,56749.4668247618,582926.2,6872541.5
L10160,56750.5444307944,582925.8,6872576
L10160,56752.282022522,582926,6872610
L10160,56753.4796285546,582925.5,6872644.5
L10160,56754.6572345872,582925.8,6872679.5
L10160,56757.1348406199,582925.2,6872715
L10160,56760.7624466525,582924.8,6872749.5
L10160,56763.8364764064,582923.5,6872783
L10160,56765.1105061604,582923.7,6872817.5
L10160,56764.6145359143,582923.2,6872852
L10160,56762.6885656683,582922.7,6872886
L10160,56759.3125954222,582921.4,6872920.5
L10160,56754.4566251762,582921.7,6872955.5
L10160,56748.8067067185,582921.2,6872990
L10160,56742.8868025658,582920.7,6873024.5
L10160,56737.1268841081,582919.4,6873059
L10160,56732.6769656504,582918.9,6873093.5
L10160,56730.9370471927,582918.4,6873129
L10160,56730.127128735,582917.9,6873164
L10160,56727.8730904042,582917.4,6873199.5
L10160,56724.4790520734,582917.6,6873234
L10160,56721.1749994375,582917.1,6873268
L10160,56717.9409611068,582917.4,6873302.5
L10160,56715.656922776,582917.6,6873337
L10160,56714.3828844452,582917.9,6873371.5
L10160,56711.8730668481,582918.1,6873405.5
L10160,56707.0634502474,582918.4,6873441
L10170,56671.6553328363,583170.8,6873477
L10170,56670.1913375362,583170.6,6873444
L10170,56667.7573422362,583171.1,6873411
L10170,56664.5333469361,583170.9,6873378
L10170,56661.8493373309,583170.6,6873345.5
L10170,56661.2253420309,583170.4,6873312.5
L10170,56663.2813467308,583169.4,6873280
L10170,56667.3108132686,583169.2,6873247
L10170,56673.2602798063,583169,6873214.5
L10170,56681.5897320389,583168.8,6873181.5
L10170,56691.8691985766,583168.5,6873149
L10170,56702.8386651143,583168.3,6873116.5
L10170,56712.918131652,583168.1,6873084.5
L10170,56720.440373382,583167.8,6873052
L10170,56724.7326151119,583167.6,6873018.5
L10170,56726.2348568419,583167.4,6872986
L10170,56725.637112877,583167.9,6872953.5
L10170,56723.389354607,583167.7,6872921.5
L10170,56720.181596337,583168.2,6872889
L10170,56716.6357406472,583168.7,6872856
L10170,56712.7498849574,583168.5,6872823.5
L10170,56709.4340292677,583168.2,6872790.5
L10170,56707.1281735779,583168,6872758
L10170,56705.6723178881,583167.8,6872725.5
L10170,56704.0364621984,583168.3,6872693
L10170,56702.5615506462,583168.1,6872660
L10170,56702.8466533991,583167.1,6872627.5
L10170,56704.921756152,583166.9,6872594.5
L10170,56707.2968445998,583166.6,6872562
L10170,56709.4819473528,583166.4,6872529.5
L10170,56712.0970358006,583166.2,6872497.5
L10170,56715.4721814688,583165.9,6872465
L10170,56719.3373271371,583166.5,6872432
L10170,56723.0424728054,583166.2,6872399.5
L10170,56725.8876184736,583165.2,6872367.5
L10170,56727.6427641419,583165.1,6872335.5
L10170,56728.5378955051,583164.8,6872303.5
L10170,56729.2722830022,583164.6,6872271
L10170,56730.3766704994,583163.6,6872239
L10170,56732.6910579966,583162.6,6872207
L10170,56736.8254454938,583162.4,6872175
L10170,56742.8298472961,583162.2,6872142.5
L10170,56749.9342347933,583161.9,6872110.5
L10170,56756.6672919148,583161.8,6872078.5
L10170,56761.1303490363,583162.2,6872046.5
L10170,56762.7734061578,583162.8,6872014.5
L10170,56762.3464632794,583162.6,6871982
L10170,56761.3395204009,583162.3,6871950
L10170,56761.0225918275,583162.1,6871918
L10170,56762.4439752506,583161.9,6871886
L10170,56765.5453729788,583162.4,6871853.5
L10170,56769.756770707,583162.9,6871821.5
L10170,56773.7381541301,583163.4,6871789.5
L10170,56776.6095518583,583164,6871757.5
L10170,56778.3809495865,583164.5,6871725
L10170,56779.5905448702,583164.2,6871693
L10170,56780.4801258489,583164.8,6871661.5
L10170,56780.9397211326,583166.1,6871629.5
L10170,56780.6193164164,583166.6,6871597
L10170,56779.2489117001,583167.9,6871564.5
L10170,56776.8385069839,583168.4,6871532
L10170,56774.3563284334,583168.9,6871500
L10170,56772.2741498829,583169.4,6871468
L10170,56770.6019713324,583169.2,6871436
L10170,56768.8897927819,583169.8,6871404.5
L10170,56766.4276285366,583169.5,6871372.5
L10170,56762.4054499861,583169.2,6871340.5
L10170,56756.9317121781,583169.1,6871308.5
L10170,56750.6879743701,583168.1,6871276.5
L10170,56745.1442365621,583167.9,6871244
L10170,56741.5704987541,583167.6,6871212
L10170,56740.4667609461,583167.4,6871180
L10170,56741.0230231381,583167.2,6871148.5
L10170,56742.3080693954,583166.9,6871117
L10170,56743.5231013475,583167.5,6871084.5
L10170,56744.3081476048,583167.2,6871052.5
L10170,56745.0031938621,583167.8,6871020.5
L10170,56745.9782258142,583168.3,6870988.5
L10170,56747.5332720715,583168.8,6870957
L10170,56749.5275029372,583168.6,6870925
L10170,56751.7617194978,583169.1,6870893
L10170,56754.6259503635,583168.9,6870861
L10170,56758.7801812292,583168.7,6870828.5
L10170,56765.0943977898,583168.4,6870796.5
L10170,56772.3286286555,583169,6870764.5
L10170,56779.6824446729,583169.5,6870732.5
L10170,56785.7262606903,583170,6870701
L10170,56789.9500624026,583170.6,6870669.5
L10170,56792.35387842,583171.1,6870638
L10170,56792.9276944374,583171.6,6870606
L10170,56791.6714961496,583171.4,6870574
L10170,56788.5651691159,583171.1,6870541.5
L10170,56784.088827777,583170.2,6870509.5
L10170,56779.6025007432,583169.2,6870477.5
L10170,56776.9561594044,583169,6870446
L10170,56777.5298180655,583168.8,6870414.5
L10170,56780.8834910317,583169.2,6870382
L10170,56785.2771926082,583169.8,6870350
L10170,56788.6108941847,583169.6,6870318
L10170,56789.9845957611,583169.4,6870286
L10170,56789.5382830325,583169.1,6870253.5
L10170,56787.881984609,583168.9,6870221.5
L10170,56785.8456861854,583168.7,6870189.5
L10170,56784.6295880335,583168.4,6870157.5
L10170,56784.7534755765,583168.2,6870125.5
L10170,56786.3773631194,583168,6870093
L10170,56788.7712506624,583167.8,6870061
L10170,56790.6951525105,583167.6,6870028.5
L10170,56791.0590400534,583168.1,6869996
L10170,56789.9731564782,583167.8,6869963.5
L10170,56787.5872872082,583167.6,6869932
L10170,56784.0014179381,583167.4,6869900.5
L10170,56779.4255343629,583167.2,6869868
L10170,56775.0896650928,583166.9,6869836
L10170,56771.6837958227,583166.7,6869804
L10170,56769.3380409935,583166.5,6869772
L10170,56767.8922718592,583167,6869740.5
L10170,56767.3165170301,583166.8,6869708.5
L10170,56766.8807622009,583166.6,6869676
L10170,56766.0050073717,583166.3,6869643.5
L10170,56764.3792382375,583166.9,6869612
L10170,56762.4933403571,583166.6,6869580.5
L10170,56761.3774424768,583167.2,6869549
L10170,56762.1415445965,583167.7,6869517
L10170,56763.7356467162,583167.4,6869485
L10170,56765.3997488359,583168,6869453
L10170,56766.1938509556,583169.2,6869421.5
L10170,56766.1274094809,583169.8,6869390
L10170,56765.5909823113,583170.3,6869358.5
L10170,56765.4645408366,583170.8,6869326.5
L10170,56766.3081136671,583171.4,6869295
L10170,56767.9116721924,583171.9,6869263.5
L10170,56769.9752450228,583171.7,6869232
L10170,56772.1677735799,583171.4,6869200
L10170,56774.090302137,583170.5,6869168
L10170,56775.702830694,583169.5,6869136
L10170,56777.5853592511,583169.2,6869104.5
L10170,56780.2979021133,583169.1,6869073
L10170,56783.8604306703,583168.8,6869042
L10170,56788.0213713597,583168.6,6869011
L10170,56792.152312049,583168.4,6868979.5
L10170,56795.8432527383,583168.2,6868948
L10170,56798.7641934276,583167.9,6868916.5
L10170,56800.515134117,583167.8,6868884.5
L10170,56801.0660748063,583166.8,6868853
L10170,56801.254826813,583166.6,6868821.5
L10170,56801.0135788198,583165.6,6868790
L10170,56800.5523308266,583165.4,6868758.5
L10170,56799.9210828334,583165.9,6868727
L10170,56799.7998491452,583165.6,6868695
L10170,56800.618601152,583166.2,6868663.5
L10170,56801.8945350512,583166.7,6868631.5
L10170,56802.7104689503,583167.2,6868599.5
L10170,56802.4664171546,583167.8,6868567.5
L10170,56801.4623510538,583167.5,6868536
L10170,56800.0482849529,583167.3,6868504
L10170,56798.9742331572,583167.8,6868472
L10170,56798.2967052186,583167.6,6868440
L10170,56798.0091915851,583168.1,6868408.5
L10170,56797.5216636465,583168.6,6868377
L10170,56797.004150013,583169.2,6868345
L10170,56796.6466363795,583170.4,6868313
L10170,56796.8691084409,583170.9,6868281.5
L10170,56797.7375035446,583171.5,6868250
L10170,56799.0358843432,583172,6868218.5
L10170,56799.9242651418,583172.6,6868186.5
L10170,56799.8926459404,583173.1,6868154.5
L10170,56799.0410410441,583173.6,6868122.5
L10170,56797.5394218426,583174.1,6868091
L10170,56796.0830962585,583173.9,6868059
L10170,56795.1567563692,583173.7,6868027.5
L10170,56794.730430785,583173.4,6867996
L10170,56794.6941052008,583173.2,6867963.5
L10170,56795.7377796166,583173,6867931.5
L10170,56798.9714397274,583172,6867900.5
L10170,56805.2598784712,583171.8,6867868.5
L10170,56815.108317215,583170.8,6867836
L10170,56828.5567559588,583169.9,6867804.5
L10170,56843.0351947027,583168.9,6867773
L10170,56854.1936334465,583168.7,6867741
L10170,56860.7020721903,583169.2,6867709.5
L10170,56864.3149319394,583168.9,6867678
L10170,56867.2477916885,583168.8,6867646.5
L10170,56869.3406514376,583168.5,6867614.5
L10170,56868.8634968815,583168.3,6867582.5
L10170,56865.6663566306,583168.1,6867550.5
L10170,56859.8592163797,583167.8,6867518
L10170,56852.9063397778,583167.6,6867486.5
L10170,56848.1934488707,583167.4,6867455
L10170,56846.9005722688,583167.2,6867423
L10170,56847.1176956668,583166.9,6867391.5
L10170,56847.0848047598,583166.8,6867360.5
L10170,56846.3019281579,583167.2,6867329.5
L10170,56845.27332951,583167.8,6867298
L10170,56844.9547165571,583167.6,6867266.5
L10170,56845.3661179092,583167.4,6867235
L10170,56846.6575049563,583167.1,6867203.5
L10170,56850.3489063085,583166.9,6867172
L10170,56858.2702933555,583167.4,6867141
L10170,56871.3162301538,583167.2,6867109.5
L10170,56888.6121669522,583167,6867078.5
L10170,56907.6781037505,583166.8,6867047
L10170,56925.0240405488,583167.3,6867015.5
L10170,56937.4999773472,583167.8,6866984.5
L10170,56943.3559141455,583168.4,6866953
L10170,56944.1269013741,583168.9,6866921
L10170,56943.2078742977,583169.4,6866889.5
L10170,56941.6288615263,583169.2,6866858.5
L10170,56940.5698487549,583169.7,6866827
L10170,56942.9008359836,583171,6866795
L10170,56948.9218089071,583172.2,6866763.5
L10170,56956.3385332115,583172.8,6866731.5
L10170,56962.9852432108,583173.3,6866699.5
L10170,56968.6819532102,583174.6,6866667.5
L10170,56974.7986775146,583175.1,6866636
L10170,56983.2953875139,583175.6,6866604.5
L10170,56995.4020975132,583176.1,6866573
L10170,57010.4253885901,583176.7,6866541
L10170,57027.0586653619,583176.4,6866509
L10170,57044.4519564388,583176.2,6866477
L10170,57061.3052332106,583176,6866444.5
L10170,57077.0985242875,583176.5,6866413
L10170,57088.8418010593,583177.1,6866381.5
L10170,57090.6526745718,583177.6,6866349.5
L10170,57069.5035337792,583177.4,6866318
L10170,56989.3444072917,583177.1,6866286
L10170,56813.2552664991,583176.9,6866254
L10170,56599.4661400116,583176.7,6866222
L10170,56482.7770135241,583177.2,6866190.5
L10170,56502.2466138814,583177,6866158.5
L10170,56578.4062285438,583176.8,6866126.5
L10170,56640.0758289011,583176.5,6866094.5
L10170,56674.2954435635,583176.3,6866062.5
L10170,56694.5950439208,583176.1,6866030.5
L10170,56710.2946585832,583176.6,6865998
L10170,56723.8842446354,583177.1,6865966
L10170,56737.1338449927,583176.9,6865934.5
L10170,56750.92344535,583176.7,6865903
L10170,56764.6830457073,583177.2,6865870.5
L10170,56777.5626460646,583176.9,6865838.5
L10170,56789.5322464218,583176.8,6865806.5
L10170,56801.0130913241,583176.5,6865774.5
L10170,56812.3139505315,583176.3,6865742
L10170,56822.8747954338,583176.1,6865710
L10170,56831.4656403361,583175.8,6865678
L10170,56837.5364852383,583175.6,6865646
L10170,56841.3573444457,583175.4,6865614
L10170,56843.1506212175,583175.1,6865581.5
L10170,56842.9538979893,583175.7,6865548.5
L10170,56840.6871747611,583175.4,6865516
L10170,56836.0704515329,583175.2,6865484
L10170,56828.9537426098,583175,6865452
L10170,56819.6470193815,583174.8,6865420
L10170,56808.0137150758,583174.6,6865387
L10170,56794.52041077,583174.3,6865354
L10170,56780.0370921591,583174.1,6865321.5
L10170,56765.3237878533,583173.9,6865289
L10170,56751.5204835475,583173.6,6865257
L10170,56739.5471792417,583173.4,6865225
L10170,56729.8080091141,583173.2,6865192.5
L10170,56722.4188246813,583172.2,6865160
L10170,56717.1496545537,583171.2,6865127.5
L10170,56714.460484426,583171,6865095
L10170,56713.6912999933,583170.8,6865063
L10170,56714.7421298657,583170.5,6865030.5
L10170,56716.7974944594,583170.3,6864998
L10170,56719.0128590531,583170.8,6864965.5
L10170,56721.108237952,583170.6,6864933.5
L10170,56723.0836025458,583170.4,6864900.5
L10170,56725.0489671395,583170.1,6864868
L10170,56727.0643317332,583170.6,6864836
L10170,56728.6444885404,583170.4,6864803.5
L10170,56729.5746310425,583170.2,6864771
L10170,56729.3747878497,583169.9,6864738.5
L10170,56727.5349303517,583170.5,6864706.5
L10170,56723.8350871589,583171,6864674
L10170,56718.835229661,583170.8,6864641.5
L10170,56713.4502645123,583170.6,6864609
L10170,56708.7552850585,583171.1,6864576
L10170,56705.1703199098,583170.8,6864543.5
L10170,56702.6853547611,583171.4,6864511.5
L10170,56701.2703753073,583171.9,6864479
L10170,56700.7054101586,583172.4,6864447
L10170,56700.9452515285,583172.9,6864415
L10170,56701.7251072035,583173.4,6864382
L10170,56702.8949485734,583173.2,6864349.5
L10170,56704.8448042483,583173.8,6864316.5
L10170,56708.2646599233,583173.5,6864284
L10170,56713.2745012932,583173.2,6864251.5
L10170,56719.33894891,583173.1,6864219
L10170,56725.6933965268,583172.8,6864186.5
L10170,56731.3178441436,583172.6,6864154.5
L10170,56734.5122917605,583171.6,6864122
L10170,56734.0067393773,583171.4,6864089.5
L10170,56729.5411869941,583170.4,6864058
L10170,56721.9998403146,583170.2,6864026
L10170,56712.5384793301,583169.2,6863993
L10170,56702.7571183455,583169,6863960.5
L10170,56694.2257573609,583168.8,6863928.5
L10170,56688.5443963764,583168.5,6863896.5
L10170,56686.9430353918,583167.6,6863864.5
L10170,56690.3053222115,583166.6,6863832
L10170,56699.1876233363,583167.1,6863799.5
L10170,56713.429910156,583167.6,6863767
L10170,56731.6722112808,583167.4,6863735
L10170,56752.4544981005,583167.1,6863702.5
L10170,56774.3867992253,583167.7,6863670
L10170,56795.7620185936,583167.4,6863637.5
L10170,56814.0772522669,583167.9,6863605
L10170,56826.7724859402,583167.8,6863572.5
L10170,56831.9077053084,583168.2,6863539.5
L10170,56829.0529389818,583168.8,6863506.5
L10170,56818.66815835,583169.3,6863474.5
L10170,56801.8054948752,583170.6,6863442
L10170,56779.4928314004,583171.1,6863409.5
L10170,56755.6401679256,583171.6,6863376.5
L10170,56738.5575044508,583172.1,6863343
L10170,56734.804840976,583173.4,6863310.5
L10170,56744.5821775012,583173.9,6863278.5
L10170,56763.1008157918,583174.4,6863245.5
L10170,56785.3394540825,583174.9,6863212.5
L10170,56807.0180923731,583174.7,6863179.5
L10170,56823.9167306638,583175.2,6863147
L10170,56832.6353689544,583175.8,6863114
L10170,56830.8640072451,583176.2,6863081.5
L10170,56816.1132034352,583175.2,6863049
L10170,56784.1424139304,583174.3,6863016
L10170,56728.2916244256,583173.3,6862983.5
L10170,56638.5108206158,583172.3,6862951.5
L10170,56510.210031111,583171.4,6862919.5
L10170,56371.9392273011,583171.1,6862887
L10170,56311.8084377963,583170.9,6862855
L10170,56409.1376339865,583169.9,6862823
L10170,56643.3468444817,583168.9,6862790.5
L10170,56896.9260406718,583168.8,6862758
L10170,57077.065251167,583168.5,6862725.5
L10170,57184.5544616623,583168.2,6862693.5
L10170,57252.3832859194,583168.1,6862661
L10170,57298.1721101766,583168.6,6862628.5
L10170,57327.3909344337,583169.1,6862595.5
L10170,57335.7597729959,583169.6,6862563.5
L10170,57292.8685972531,583169.4,6862531.5
L10170,57151.6074215102,583169.9,6862498.5
L10170,56922.8656020372,583169.7,6862466
L10170,56681.1337968693,583170.2,6862434
L10170,56493.4319773962,583170.7,6862402
L10170,56404.8001579232,583170.5,6862370
L10170,56419.1283384502,583170.2,6862337.5
L10170,56493.3765332823,583170.8,6862305.5
L10170,56579.2439127228,583170.6,6862273.5
L10170,56651.7813064685,583171.1,6862240.5
L10170,56705.7287002141,583170.8,6862208
L10170,56742.6160796547,583170.6,6862176
L10170,56767.3534734003,583170.4,6862143.5
L10170,56782.4608528409,583170.9,6862111.5
L10170,56788.6274025848,583170.7,6862079.5
L10170,56790.0839523287,583171.2,6862046.5
L10170,56790.2905020726,583171.7,6862014
L10170,56790.8570375113,583172.2,6861982
L10170,56792.1235872552,583172,6861950
L10170,56793.6601369991,583171.8,6861918
L10170,56795.415814131,583171.6,6861885.5
L10170,56797.381505568,583171.3,6861853.5
L10170,56799.4571826999,583171.1,6861821
L10170,56801.6628741369,583170.9,6861789
L10170,56804.3385512688,583170.6,6861757
L10170,56807.8442427058,583170.4,6861725.5
L10170,56812.8090329206,583170.2,6861694
L10170,56819.1138374405,583169.2,6861661.5
L10170,56825.9086419604,583169,6861629.5
L10170,56831.9534464802,583168.8,6861597.5
L10170,56836.468236695,583168.6,6861565.5
L10170,56840.1530412149,583168.3,6861534
L10170,56843.6469159023,583168.1,6861502
L10170,56846.4207762847,583168.6,6861470
L10170,56848.234636667,583168.4,6861438
L10170,56849.6785113544,583168.2,6861406
L10170,56851.3323717367,583167.9,6861373.5
L10170,56852.2362464242,583167.7,6861341.5
L10170,56850.9891483638,583167.5,6861309.5
L10170,56847.4920503034,583168,6861278
L10170,56841.9649522431,583167.8,6861246
L10170,56835.5578541827,583167.6,6861213.5
L10170,56830.3207561223,583167.3,6861181
L10170,56827.8236723671,583167.9,6861149
L10170,56828.1356015589,583168.4,6861116.5
L10170,56829.7775450558,583168.9,6861084.5
L10170,56832.2294742477,583169.4,6861052.5
L10170,56835.5514177446,583169.9,6861019.5
L10170,56838.6033612415,583170.4,6860987
